#2015-05-12  16:25
# k:	0.02	0.015	0.02	0.02
# k Multiplier = 1
# DataSets =Willott
# L_0 	 M_0 	 beta 	 gamma 	 chi_sqr 	 Number of Bins
17.9123265086	10.7716547567	0.941195899055	0.212676053627	5.09133888643	5	   
17.9172129237	10.7689660107	0.933595982798	0.181213771044	6.06288638642	5	   *
17.9301922345	10.7590070049	0.955851315505	0.187090207618	5.76621984378	5	   
17.9321039426	10.7566889138	0.93724744636	0.207503897492	4.52536340066	5	   
17.9321039426	10.7566889138	0.93724744636	0.207503897492	4.52536340066	5	   
17.9321039426	10.7566889138	0.93724744636	0.207503897492	4.52536340066	5	   
17.9321039426	10.7566889138	0.93724744636	0.207503897492	4.52536340066	5	   
17.9321039426	10.7566889138	0.93724744636	0.207503897492	4.52536340066	5	   
17.9632504807	10.7687175204	0.949655420549	0.233451404658	4.20411074543	5	   
17.9542715406	10.773689518	0.95316005427	0.226967519364	4.23949021577	5	   *
17.9542715406	10.773689518	0.95316005427	0.226967519364	4.23949021577	5	   
17.9246022341	10.7981736729	0.95620774998	0.229269910931	4.99697089105	5	   *
17.9291032147	10.7765834642	0.972680335813	0.208494720597	4.48524940187	5	   
17.9122153194	10.7947687184	0.975935256669	0.20189303482	4.73194682525	5	   *
17.9122153194	10.7947687184	0.975935256669	0.20189303482	4.73194682525	5	   
17.9122153194	10.7947687184	0.975935256669	0.20189303482	4.73194682525	5	   
17.9041431637	10.7854497066	0.954445735546	0.20528719786	5.10334434998	5	   *
17.9041431637	10.7854497066	0.954445735546	0.20528719786	5.10334434998	5	   
17.9326065896	10.7925403586	0.949059148378	0.232861972024	4.91758347227	5	   
17.9587392092	10.7880376808	0.974482835827	0.217574852257	5.59465932643	5	   *
17.9328196184	10.7952534094	0.993009134437	0.215137458443	4.38946554794	5	   
17.9328196184	10.7952534094	0.993009134437	0.215137458443	4.38946554794	5	   
17.948051189	10.788106914	0.988366611334	0.232354022571	4.36378008586	5	   
17.9376347775	10.8137104581	0.994459266665	0.190175534124	5.49246698292	5	   *
17.9712561533	10.8084290631	0.998373606228	0.200229922744	5.085907583	5	   
17.9636315942	10.8225017707	0.983839054497	0.203843412764	5.22522808198	5	   *
17.9436209314	10.8322933898	0.976044677056	0.156532512816	5.11571527017	5	   
17.9551641915	10.8112520174	1.00104632587	0.120580878359	4.78906109134	5	   
17.9611376108	10.802956713	0.992504344556	0.127771225883	4.76898818698	5	   
17.9611376108	10.802956713	0.992504344556	0.127771225883	4.76898818698	5	   
17.9545256046	10.7769222233	0.982182124427	0.125802775198	4.81338664347	5	   *
17.9110142468	10.7869735971	0.972730418534	0.0901828861643	4.98935648204	5	   *
17.9100620046	10.7800579076	0.998131513858	0.12698843111	5.2756402304	5	   *
17.9185584769	10.772641913	0.950901535215	0.121123841954	3.47150565408	5	   
17.9185584769	10.772641913	0.950901535215	0.121123841954	3.47150565408	5	   
17.9185584769	10.772641913	0.950901535215	0.121123841954	3.47150565408	5	   
17.9247362375	10.7952786482	0.939183602556	0.113343297567	3.32820243959	5	   
17.9247362375	10.7952786482	0.939183602556	0.113343297567	3.32820243959	5	   
17.9247362375	10.7952786482	0.939183602556	0.113343297567	3.32820243959	5	   
17.9247362375	10.7952786482	0.939183602556	0.113343297567	3.32820243959	5	   
17.9215311285	10.8022495309	0.931604911388	0.121920469549	3.47373234601	5	   *
17.9215311285	10.8022495309	0.931604911388	0.121920469549	3.47373234601	5	   
17.9774509705	10.8030166389	0.916627795245	0.150892705712	3.09306578042	5	   
17.9774509705	10.8030166389	0.916627795245	0.150892705712	3.09306578042	5	   
17.939199762	10.7690557643	0.9046999693	0.162585106437	5.35167955393	5	   *
17.939199762	10.7690557643	0.9046999693	0.162585106437	5.35167955393	5	   
17.9304416055	10.7995263339	0.900723229092	0.148986067959	5.34911609105	5	   
17.9482397591	10.7749709907	0.853749418416	0.138939541438	5.05932933727	5	   
17.9660330567	10.7658623986	0.852309464501	0.153887078444	4.97299322823	5	   
17.9682270801	10.7696208293	0.842042593164	0.158051621972	4.98265816252	5	   *
18.0078414642	10.7693875988	0.860296784719	0.175080122137	4.71724388556	5	   
17.9893391582	10.7713352451	0.865429852751	0.151893320884	3.05174442759	5	   
17.9893391582	10.7713352451	0.865429852751	0.151893320884	3.05174442759	5	   
17.9893391582	10.7713352451	0.865429852751	0.151893320884	3.05174442759	5	   
17.9893391582	10.7713352451	0.865429852751	0.151893320884	3.05174442759	5	   
17.9893391582	10.7713352451	0.865429852751	0.151893320884	3.05174442759	5	   
17.9893391582	10.7713352451	0.865429852751	0.151893320884	3.05174442759	5	   
17.9893391582	10.7713352451	0.865429852751	0.151893320884	3.05174442759	5	   
17.9893391582	10.7713352451	0.865429852751	0.151893320884	3.05174442759	5	   
17.9856142474	10.7737956497	0.878610482574	0.156111528626	3.08313720775	5	   *
17.9856142474	10.7737956497	0.878610482574	0.156111528626	3.08313720775	5	   
18.012545207	10.7718831782	0.888866478822	0.172236634523	3.00563174431	5	   
18.012545207	10.7718831782	0.888866478822	0.172236634523	3.00563174431	5	   
18.012545207	10.7718831782	0.888866478822	0.172236634523	3.00563174431	5	   
18.012545207	10.7718831782	0.888866478822	0.172236634523	3.00563174431	5	   
18.0323104912	10.7421009315	0.883687608308	0.192356027104	4.67424672572	5	   *
18.0340181737	10.7408895991	0.908684902799	0.19771393876	4.66986221352	5	   
18.0624382782	10.7470072373	0.917946734374	0.188067604681	4.61205995389	5	   
18.0624382782	10.7470072373	0.917946734374	0.188067604681	4.61205995389	5	   
18.0624382782	10.7470072373	0.917946734374	0.188067604681	4.61205995389	5	   
18.0755256629	10.7257501602	0.934479259029	0.184218749006	4.63088880213	5	   *
18.0924502114	10.7254313861	0.942788171719	0.210287397683	4.64075594949	5	   *
18.1008089027	10.7146934245	0.94273422597	0.22643594158	4.66031044175	5	   *
18.0883892035	10.7022073394	0.937268057255	0.183733093349	4.7923010534	5	   *
18.0881897524	10.7187647159	0.968141856314	0.194949880965	4.66231554812	5	   
18.1148768465	10.7129811435	0.975428637661	0.244867395028	4.68467279234	5	   *
18.1345326029	10.7137336259	0.962428665504	0.260907997469	4.75095997533	5	   *
18.1290826591	10.7095149086	0.929716333697	0.277182974663	4.72532737397	5	   
18.1083088622	10.7188232925	0.942066925243	0.316856480027	3.10650377387	5	   
18.1083088622	10.7188232925	0.942066925243	0.316856480027	3.10650377387	4	   +1 
18.1083088622	10.7188232925	0.942066925243	0.316856480027	3.10650377387	5	   
18.1083088622	10.7188232925	0.942066925243	0.316856480027	3.10650377387	5	   
18.1237462477	10.719937486	0.93164556222	0.316758847295	3.03938303489	5	   
18.0969783098	10.7146181352	0.945859151304	0.315940550503	3.30543553083	5	   *
18.0969783098	10.7146181352	0.945859151304	0.315940550503	3.30543553083	5	   
18.0970533361	10.6979453222	0.965199659426	0.32263389627	3.41341277669	5	   *
18.1187270039	10.6808084767	0.97908440373	0.316555339208	3.13391090485	5	   
18.1187270039	10.6808084767	0.97908440373	0.316555339208	3.13391090485	5	   
18.1187270039	10.6808084767	0.97908440373	0.316555339208	3.13391090485	5	   
18.1187270039	10.6808084767	0.97908440373	0.316555339208	3.13391090485	5	   
18.1187270039	10.6808084767	0.97908440373	0.316555339208	3.13391090485	5	   
18.1187270039	10.6808084767	0.97908440373	0.316555339208	3.13391090485	5	   
18.1555518364	10.6861614372	0.952260215479	0.301879907844	4.81493576808	5	   *
18.188602374	10.679633808	0.966656110751	0.302159771599	4.99946053585	5	   *
18.1848394337	10.6709114916	0.957483773579	0.301885527095	4.99928660358	5	   
18.182824	10.6747714804	0.929455686292	0.327940545021	4.88930065393	5	   
18.2067697158	10.6843458785	0.932815794338	0.289167794633	5.2436792456	5	   *
18.1625187078	10.6707837777	0.896340505153	0.305930080079	4.81381086499	5	   
18.0935459295	10.6792497209	0.899152372926	0.305240154479	3.3796208136	5	   
18.1123099943	10.6981016091	0.881990979789	0.318452568084	3.27954937735	5	   
18.0962622762	10.711681206	0.854863554389	0.28717388989	4.77446144963	5	   *
18.0722294015	10.7085393937	0.874624316306	0.284038904424	3.25292938731	5	   
18.0722294015	10.7085393937	0.874624316306	0.284038904424	3.25292938731	5	   
18.0722294015	10.7085393937	0.874624316306	0.284038904424	3.25292938731	5	   
18.0917625422	10.7014265282	0.873196357612	0.292630681711	3.13325119814	5	   
18.0917625422	10.7014265282	0.873196357612	0.292630681711	3.13325119814	5	   
18.107634325	10.7003687579	0.884046992247	0.266868159699	4.69774058085	5	   *
18.1214060286	10.7130546155	0.887213903217	0.251529545763	4.65781469646	5	   
18.1268036004	10.7064689799	0.904576673614	0.31152400918	3.03527243001	5	   
18.1268036004	10.7064689799	0.904576673614	0.31152400918	3.03527243001	5	   
18.0922647373	10.7009209115	0.914371877064	0.295684785009	3.13940008899	5	   *
18.0647912798	10.7285828805	0.917421834064	0.307641702729	3.51369970213	5	   *
18.0647912798	10.7285828805	0.917421834064	0.307641702729	3.51369970213	4	   +1 
18.0647912798	10.7285828805	0.917421834064	0.307641702729	3.51369970213	5	   
18.1082954322	10.6884049315	0.905257596508	0.310633127653	3.14268668317	5	   
18.098843508	10.7033970397	0.901089780907	0.319092756199	3.38406983859	5	   *
18.098843508	10.7033970397	0.901089780907	0.319092756199	3.38406983859	4	   +1 
18.102733373	10.6984201834	0.921583208875	0.308994552296	3.15787039386	5	   
18.102733373	10.6984201834	0.921583208875	0.308994552296	3.15787039386	5	   
18.1274027931	10.7197996927	0.927349813641	0.294452881292	4.71952986868	5	   *
18.1324475674	10.7101579792	0.92770872552	0.290908100151	4.73565179846	5	   *
18.141084534	10.6994039935	0.89070922331	0.301616621732	4.74976483435	5	   *
18.1198752727	10.7211474883	0.889563811999	0.302177374094	4.74775739178	5	   
18.1060022129	10.7144313331	0.870435039186	0.303210953608	3.04797728081	5	   
18.0951997835	10.7065009619	0.865881824305	0.314719279123	3.3802867482	5	   *
18.0929458176	10.6994152688	0.854468319373	0.303179431543	3.33241103911	5	   
18.0929458176	10.6994152688	0.854468319373	0.303179431543	3.33241103911	5	   
18.0929458176	10.6994152688	0.854468319373	0.303179431543	3.33241103911	5	   
18.0658868438	10.6962928598	0.86642965926	0.316910548308	3.7731096551	5	   *
18.0658868438	10.6962928598	0.86642965926	0.316910548308	3.7731096551	4	   +1 
18.0848337403	10.6898988616	0.827718404472	0.321196074804	3.60560288548	5	   
18.0816469185	10.7015055728	0.849661467808	0.31253453536	3.50341891752	5	   
18.0804639096	10.6885529958	0.868078465447	0.305700785134	3.44165124831	5	   
18.1041315247	10.6892935615	0.840907676983	0.340682194291	3.80651609465	5	   *
18.1041315247	10.6892935615	0.840907676983	0.340682194291	3.80651609465	4	   +1 
18.101371574	10.6812375429	0.847458267999	0.327493206038	3.47001284835	5	   
18.125329069	10.6844273357	0.861782045204	0.328741136532	3.28987208252	5	   
18.1533857066	10.6935702357	0.867474569517	0.329990062518	3.03025644141	5	   
18.1625693485	10.6952587988	0.837055505416	0.335937087183	3.0413283319	5	   *
18.1737907032	10.7017139173	0.854242836052	0.320596732611	4.83206194749	5	   *
18.1645987458	10.6781741545	0.834280898455	0.291276923453	4.82461915175	5	   
18.1700514036	10.6779159602	0.845940598834	0.307353463594	4.8220318336	5	   
18.1881401182	10.674807084	0.857815560693	0.305918001933	4.94347161275	5	   *
18.1847812178	10.6984479419	0.856724584159	0.302571498229	4.89504317292	5	   
18.2017364967	10.7148672938	0.853103334153	0.319929318528	4.97498800937	5	   *
18.1759941386	10.7390664093	0.869901582463	0.318932220329	4.86463502491	5	   
18.1873282534	10.729155841	0.861391886149	0.33983053198	4.87184304193	5	   *
18.203181147	10.7429284394	0.861871344692	0.341696681901	4.97466945648	5	   *
18.1973758201	10.7373292747	0.868945797388	0.326852491748	4.98223649329	5	   *
18.184220019	10.7160779006	0.867878895442	0.328469292853	4.87936990925	5	   
18.208477906	10.7314656474	0.894846715461	0.331255314662	5.09382147423	5	   *
18.2082712169	10.7222388176	0.927886576245	0.359504226461	3.24720080797	5	   
18.2411764813	10.7076198168	0.906136465729	0.329331019174	5.48316142116	5	   *
18.2301726864	10.711713278	0.866799628289	0.327645306714	5.27181308704	5	   
18.2598591672	10.7624488822	0.850258549827	0.368921768768	5.51630515262	5	   *
18.2592753643	10.735206056	0.84967460471	0.353424124839	5.56008814859	5	   *
18.2592753643	10.735206056	0.84967460471	0.353424124839	5.56008814859	5	   
18.3184274878	10.7371958975	0.870587971721	0.368517513276	6.90194005896	5	   *
18.2942073764	10.7164437536	0.88911925131	0.37409689622	6.0409833881	5	   
18.2886586519	10.7119794314	0.929896524004	0.387260710884	5.96562432325	5	   
18.2732173087	10.7025056382	0.916532175978	0.368814788541	5.72074836679	5	   
18.2618429152	10.7279928398	0.908308196634	0.410383019545	3.61621815358	5	   
18.2618429152	10.7279928398	0.908308196634	0.410383019545	3.61621815358	5	   
18.2472997039	10.7270755131	0.904969944013	0.401888901337	3.46079657871	5	   
18.2200387009	10.7338278147	0.907054898861	0.387302303831	3.26114665327	5	   
18.2321725178	10.7501649369	0.924303891528	0.403560025136	3.38959762392	5	   *
18.2321725178	10.7501649369	0.924303891528	0.403560025136	3.38959762392	5	   
18.2248182756	10.7575655337	0.916083349215	0.392916407601	3.3087246923	5	   
18.2248182756	10.7575655337	0.916083349215	0.392916407601	3.3087246923	4	   +1 
18.2248182756	10.7575655337	0.916083349215	0.392916407601	3.3087246923	5	   
18.2248182756	10.7575655337	0.916083349215	0.392916407601	3.3087246923	5	   
18.1892678233	10.7581984449	0.899705993108	0.367053496729	3.11491236667	5	   
18.2000876123	10.7603480752	0.956434066896	0.369019154191	3.19803900397	5	   *
18.2088524261	10.7631109802	0.974849284228	0.367503471261	3.29882590703	5	   *
18.1925231703	10.7421567753	0.967125768174	0.36620605304	3.16084435712	5	   
18.1925231703	10.7421567753	0.967125768174	0.36620605304	3.16084435712	5	   
18.1925231703	10.7421567753	0.967125768174	0.36620605304	3.16084435712	5	   
18.1976631613	10.7238662568	0.989519467338	0.387497043446	3.33720905548	5	   *
18.1879207523	10.7377918491	0.98156155265	0.356085652626	3.16176108634	5	   
18.1894713602	10.7183393955	0.9875027476	0.375190086935	3.31388039899	5	   *
18.1910083112	10.7275215383	1.01060190321	0.366626542679	3.16829428032	5	   
18.1936939023	10.7086877033	0.982617452832	0.364656761278	3.216753943	5	   *
18.1936939023	10.7086877033	0.982617452832	0.364656761278	3.216753943	4	   +1 
18.1936939023	10.7086877033	0.982617452832	0.364656761278	3.216753943	4	   +1 
18.1936939023	10.7086877033	0.982617452832	0.364656761278	3.216753943	5	   
18.1969644779	10.7035183078	0.973568701481	0.35600463298	3.19481571042	5	   
18.204275811	10.7236459418	0.969125269243	0.391653334667	3.35477943259	5	   *
18.204275811	10.7236459418	0.969125269243	0.391653334667	3.35477943259	4	   +1 
18.204275811	10.7236459418	0.969125269243	0.391653334667	3.35477943259	5	   
18.204275811	10.7236459418	0.969125269243	0.391653334667	3.35477943259	5	   
18.2190464322	10.7366685667	0.979849666269	0.429321811071	4.73644379904	4	   +1 *
18.2060899756	10.7384752375	1.00522425504	0.409939086677	4.02272388723	4	   +1 
18.2060899756	10.7384752375	1.00522425504	0.409939086677	4.02272388723	4	   +1 
18.1889613638	10.7499816267	0.991856765915	0.396080101436	3.32132297115	5	   
18.2053661727	10.7780837799	0.957251545045	0.401242737396	3.3504360394	5	   *
18.225702034	10.7820895312	0.96040365419	0.42168237876	3.45065668442	5	   *
18.2355317145	10.7787218512	0.994138971682	0.449650896911	4.15653802327	4	   +1 *
18.2355317145	10.7787218512	0.994138971682	0.449650896911	4.15653802327	4	   +1 
18.2355317145	10.7787218512	0.994138971682	0.449650896911	4.15653802327	4	   +1 
18.2355317145	10.7787218512	0.994138971682	0.449650896911	4.15653802327	4	   +1 
18.2355317145	10.7787218512	0.994138971682	0.449650896911	4.15653802327	4	   +1 
18.26570599	10.7879465048	1.00273508207	0.453111185694	4.49340362779	4	   +1 *
18.2505552848	10.8259696092	1.04026961496	0.433374224352	3.67119288337	5	   
18.2524073372	10.8068858324	1.06336770185	0.436168888364	3.73238916896	5	   *
18.2357621178	10.7870833164	1.10018147139	0.441123409101	4.2550289625	4	   +1 *
18.2357621178	10.7870833164	1.10018147139	0.441123409101	4.2550289625	4	   +1 
18.2812799431	10.7897182289	1.1006337676	0.432386905391	4.19246515433	5	   
18.2838006182	10.7707263668	1.09723857406	0.448474058601	4.12707366964	5	   
18.26210542	10.7914300026	1.07945759139	0.417047821074	3.94656460686	5	   
18.2826988791	10.8005866016	1.09141070852	0.422912262341	4.28288111894	5	   *
18.2816394786	10.8112958053	1.0624787211	0.446552808145	4.12432305728	5	   
18.2881721213	10.7804719993	1.06855654174	0.420502333099	4.31907112592	5	   *
18.2896456698	10.754757267	1.0777152912	0.440276400359	4.15906468608	5	   
18.2972191379	10.7605966314	1.05357803016	0.457794643287	4.49340617524	4	   +1 *
18.2972191379	10.7605966314	1.05357803016	0.457794643287	4.49340617524	4	   +1 
18.2972191379	10.7605966314	1.05357803016	0.457794643287	4.49340617524	4	   +1 
18.2972191379	10.7605966314	1.05357803016	0.457794643287	4.49340617524	4	   +1 
18.2972191379	10.7605966314	1.05357803016	0.457794643287	4.49340617524	5	   
18.2916863801	10.7553952834	1.04049522123	0.451615849881	4.13123663059	5	   
18.3073870438	10.7594149247	1.03683898254	0.452757421714	4.38528413524	5	   *
18.3310921591	10.758228715	1.04111860226	0.465383785316	4.78875610705	5	   *
18.3328500875	10.7653398289	1.07942113898	0.473400161781	4.8447423489	5	   *
18.3134909766	10.7780061716	1.07889859846	0.482768161565	5.21609037058	4	   +1 *
18.3227047388	10.7623773142	1.10562665579	0.453354441396	4.80285963541	5	   
18.3074246976	10.7599786636	1.09700393365	0.439273707775	4.55554439733	5	   
18.2980113424	10.770522014	1.10467689662	0.440644917983	4.40238186948	5	   
18.3178913088	10.8127472017	1.10699751477	0.461219754667	4.79178723655	5	   *
18.2802071033	10.8262418494	1.11679307489	0.465460963458	4.41132309676	4	   +1 
18.2497215484	10.7966414899	1.12072413643	0.457112509877	4.40133175008	4	   +1 
18.2425125775	10.7928606074	1.13661089175	0.455498993623	4.32743419039	4	   +1 
18.2384897232	10.7814688081	1.12713899276	0.44356655078	4.29128675563	4	   +1 
18.2384897232	10.7814688081	1.12713899276	0.44356655078	4.29128675563	4	   +1 
18.2276328699	10.7937795854	1.12386608455	0.425088248851	3.59519948353	5	   
18.2485841035	10.8124898547	1.11462363169	0.409165643648	3.83520600415	5	   *
18.2485841035	10.8124898547	1.11462363169	0.409165643648	3.83520600415	5	   
18.2272151542	10.8092546756	1.12346067307	0.439550621431	4.21613461717	4	   +1 *
18.2272151542	10.8092546756	1.12346067307	0.439550621431	4.21613461717	4	   +1 
18.2164328899	10.7928281878	1.10924762126	0.422654147691	4.13176807373	4	   +1 
18.180322372	10.8019793776	1.08776346741	0.423038704462	4.66172351643	4	   +1 *
18.180322372	10.8019793776	1.08776346741	0.423038704462	4.66172351643	4	   +1 
18.1695447355	10.7892527875	1.07090132377	0.396658468862	3.93128687651	4	   +1 
18.1860502153	10.7784229575	1.0833875224	0.394236298768	3.32137728934	5	   
18.1860502153	10.7784229575	1.0833875224	0.394236298768	3.32137728934	4	   +1 
18.1966852571	10.7571135017	1.09663626259	0.395176045865	3.37289821403	5	   *
18.1966852571	10.7571135017	1.09663626259	0.395176045865	3.37289821403	5	   
18.2010439808	10.7730748816	1.09645549436	0.36585668142	3.32940612986	5	   
18.2027938005	10.7883529677	1.07752243632	0.396637233996	3.29698420161	5	   
18.1729975648	10.7645475049	1.05589573651	0.392246553648	3.29257573921	5	   
18.1770119904	10.7773360056	1.07012056435	0.394462242809	3.29850863051	5	   *
18.2113104749	10.7986576664	1.06241626238	0.408068578178	3.33320865546	5	   *
18.2139687138	10.8112442221	1.02850477154	0.387695491751	3.36563729066	5	   *
18.2139687138	10.8112442221	1.02850477154	0.387695491751	3.36563729066	5	   
18.2139687138	10.8112442221	1.02850477154	0.387695491751	3.36563729066	4	   +1 
18.2139687138	10.8112442221	1.02850477154	0.387695491751	3.36563729066	5	   
18.2139687138	10.8112442221	1.02850477154	0.387695491751	3.36563729066	5	   
18.1913323964	10.8020629091	1.04128143277	0.393634255419	3.2112216522	5	   
18.1913323964	10.8020629091	1.04128143277	0.393634255419	3.2112216522	5	   
18.2201780436	10.8355454929	1.06520903454	0.389419997782	3.4939103856	5	   *
18.2323672556	10.8554347826	1.07936856921	0.405112601344	3.61375622759	5	   *
18.2188754563	10.8564279538	1.11696944909	0.405186432444	3.48243356189	5	   
18.1962667969	10.8514709369	1.10368705939	0.396804937307	3.23467104062	5	   
18.1694397194	10.8483867998	1.1090634243	0.385759979903	3.13525103809	5	   
18.1637059598	10.8463831228	1.08426222484	0.389297044619	3.10245931502	5	   
18.1703536574	10.8363671736	1.06155833428	0.383519604578	3.12532301088	5	   *
18.158568893	10.868183354	1.06057558526	0.377093153274	3.02043724757	5	   
18.158568893	10.868183354	1.06057558526	0.377093153274	3.02043724757	5	   
18.1562611244	10.8829999094	1.09838356613	0.352295383525	4.81071749962	5	   *
18.1250988197	10.8603135703	1.0738494174	0.310769192578	4.69506855742	5	   
18.1250988197	10.8603135703	1.0738494174	0.310769192578	4.69506855742	5	   
18.0939520837	10.8664597805	1.09364580107	0.365279990671	3.23746175324	5	   
18.0939520837	10.8664597805	1.09364580107	0.365279990671	3.23746175324	4	   +1 
18.0939520837	10.8664597805	1.09364580107	0.365279990671	3.23746175324	4	   +1 
18.0591854432	10.8516694773	1.08567636745	0.363924041951	5.96650909379	4	   +1 *
18.0784278183	10.8599024854	1.06607151152	0.386189513762	5.9021737776	4	   +1 
18.116145536	10.8550101486	1.07530689011	0.365797816531	3.18468825265	5	   
18.1205818314	10.8781463017	1.08320497407	0.382218578677	3.18687456497	5	   *
18.1370224043	10.8713507922	1.08481443391	0.381972456028	3.13920416184	5	   
18.1384506198	10.8634545651	1.06773036276	0.390313433244	3.1601170464	5	   *
18.1384506198	10.8634545651	1.06773036276	0.390313433244	3.1601170464	4	   +1 
18.1313124458	10.8663502129	1.03582328169	0.377502831778	3.14276787908	5	   
18.1313124458	10.8663502129	1.03582328169	0.377502831778	3.14276787908	4	   +1 
18.090459811	10.8547446662	1.00494183191	0.351663219922	3.24251585296	5	   *
18.090459811	10.8547446662	1.00494183191	0.351663219922	3.24251585296	5	   
18.1040219416	10.8413634438	1.01227840478	0.357815161527	3.21067366766	5	   
18.1040219416	10.8413634438	1.01227840478	0.357815161527	3.21067366766	4	   +1 
18.1068374679	10.8313071029	1.0176257968	0.363023292979	3.24418743101	5	   *
18.0835512829	10.8496921148	1.00561908522	0.337364477625	3.22834914415	5	   
18.121218755	10.8432332699	1.00832816443	0.335379424725	2.95059088184	5	   
18.1303394089	10.8464380234	0.991263601125	0.353682495403	3.00765078472	5	   *
18.1419636016	10.8447153294	1.03928788074	0.344555955347	2.97905540546	5	   
18.1272581109	10.8523585013	1.03717578458	0.338508227383	2.95322448192	5	   
18.1272581109	10.8523585013	1.03717578458	0.338508227383	2.95322448192	5	   
18.1208483535	10.8544961657	1.05180019626	0.355966761005	3.00923687997	5	   *
18.1136599967	10.8690170639	1.06084026447	0.36951496124	3.17964814733	5	   *
18.1382018311	10.8775800152	1.06169413314	0.370617707989	3.02179654765	5	   
18.1303359811	10.8633941314	1.09028783506	0.416522226707	5.65079374039	4	   +1 *
18.1186492836	10.8747964001	1.11819686438	0.41844678403	5.69113936394	4	   +1 *
18.1186492836	10.8747964001	1.11819686438	0.41844678403	5.69113936394	4	   +1 
18.1186492836	10.8747964001	1.11819686438	0.41844678403	5.69113936394	4	   +1 
18.1080461415	10.8547161253	1.11273531525	0.402534931219	5.75634933997	4	   +1 *
18.1136203173	10.8466614732	1.09094746798	0.41022173738	5.8206623309	4	   +1 *
18.1214158571	10.8473875953	1.08185854269	0.397519581117	4.59914816151	4	   +1 
18.1294513105	10.850441042	1.08168612374	0.385454775847	3.21834589302	5	   
18.1294513105	10.850441042	1.08168612374	0.385454775847	3.21834589302	4	   +1 
18.1294513105	10.850441042	1.08168612374	0.385454775847	3.21834589302	4	   +1 
18.1020268042	10.8628171143	1.05194971415	0.368412655849	3.20928576472	5	   
18.0986188459	10.8891428702	1.03805900876	0.374180718169	3.21761427648	5	   *
18.1087822493	10.8818498386	1.01849335213	0.392314312694	4.59894392882	4	   +1 *
18.1344064115	10.8991908293	1.03476314947	0.408454483689	3.84721707787	4	   +1 
18.1443737858	10.9001004966	1.02460329036	0.420378287467	3.84406853411	4	   +1 
18.1669660835	10.9320203506	0.993188275044	0.42483843386	3.15360014208	5	   
18.1601738095	10.9429329852	1.01338066831	0.42299141484	3.13439278298	5	   
18.1324910162	10.9500645046	1.03200199989	0.406225693974	3.0946095796	5	   
18.142956652	10.955186481	1.02773145058	0.396120095903	2.96921743035	5	   
18.1162607991	10.9437799222	1.02906387039	0.395161997827	3.13843366625	5	   *
18.1162607991	10.9437799222	1.02906387039	0.395161997827	3.13843366625	4	   +1 
18.1162607991	10.9437799222	1.02906387039	0.395161997827	3.13843366625	5	   
18.1188112337	10.9257670326	1.05384794937	0.377668363121	3.08989647232	5	   
18.1450603639	10.9191628564	1.04562775455	0.368142573247	2.95183183081	5	   
18.1450603639	10.9191628564	1.04562775455	0.368142573247	2.95183183081	5	   
18.1351304436	10.924930337	1.03380193902	0.354004099837	4.66796110114	5	   *
18.1466466791	10.9341065646	1.02126050723	0.336482183083	4.74212434981	5	   *
18.1591894091	10.8972571858	0.999237111407	0.338283976341	4.80578223586	5	   *
18.1592243845	10.8801391613	0.983932027197	0.354064545271	4.76732404549	5	   
18.1697569807	10.9014059185	0.981061775932	0.349260492954	4.84908247183	5	   *
18.1633195976	10.911673555	0.963052782363	0.33698824065	4.7685201798	5	   
18.166597627	10.9120647336	0.967333754273	0.330313659104	4.78460688515	5	   *
18.166597627	10.9120647336	0.967333754273	0.330313659104	4.78460688515	5	   
18.1052975721	10.9246423855	0.965062050865	0.335554303677	4.64302006307	5	   
18.1220592793	10.9061134202	0.942638121938	0.301233770165	4.65859604489	5	   *
18.1338403912	10.9354216201	0.916691071402	0.319428253071	4.66438440708	5	   *
18.1141152107	10.9311447774	0.928932793568	0.318503716007	4.64743996233	5	   
18.1218388505	10.9235240176	0.931363760502	0.310431773592	4.64670705933	5	   
18.1401407696	10.9408151774	0.910962826947	0.314615509825	4.63547305209	5	   
18.1225860562	10.9484422337	0.899431995225	0.278827898107	4.61050531229	5	   
18.1225860562	10.9484422337	0.899431995225	0.278827898107	4.61050531229	5	   
18.1418611154	10.9388292436	0.910894464529	0.284991600488	4.6902174292	5	   *
18.1418611154	10.9388292436	0.910894464529	0.284991600488	4.6902174292	5	   
18.1215636687	10.9446075865	0.894394248775	0.291155963475	4.59361590174	5	   
18.125894841	10.9569138236	0.867846783152	0.300024749363	4.59352641843	5	   
18.1107403327	10.9545661204	0.858606785623	0.314195662407	4.63067011687	5	   *
18.1006824379	10.9675312726	0.852306724632	0.312204010026	4.63141249955	5	   *
18.1240420677	10.969552569	0.829291033252	0.310936462219	4.59489154017	5	   
18.1387555903	10.9533975358	0.837546375248	0.292007107898	4.63813245932	5	   *
18.1268778337	10.9431648626	0.857378367476	0.302880385934	4.59839136924	5	   
18.1268778337	10.9431648626	0.857378367476	0.302880385934	4.59839136924	5	   
18.1176490111	10.9508777541	0.846048024172	0.307177306214	4.65342430535	5	   *
18.1504176564	10.9630564688	0.879628317471	0.299449874252	4.69237454682	5	   *
18.1181547988	10.9789945628	0.858249693985	0.306626185923	4.58446385106	5	   
18.1015219954	10.994018418	0.850029694937	0.329941761527	4.64885947405	5	   *
18.1123059176	10.9845688795	0.821500589455	0.367042076406	2.94870180954	5	   
